artist,nonmale,non-cis,race,ethnicity,primary status,REPS,gender,corpora,source,comments
Lita Ford,1,0,0,0,1,0,1,UG,,formerly a member of the Runaways
Live,0,0,0,0,0,0,0,UG,,
Lobo,0,0,0,0,0,0,0,UG,,
Lorde,1,0,0,0,1,0,1,UG,,
Lordi,0,0,0,0,0,0,0,UG,,Finnish hard rock band
Lostprophets,0,0,0,0,0,0,0,UG,,
Lou Reed,0,0,0,0,0,0,0,UG,,
Loverboy,0,0,0,0,0,0,0,UG,,
Lucio Battisti,0,0,0,1,0,0,0,UG,,
Ludovico Einaudi,0,0,0,0,0,0,0,UG,,Italian pianist and composer
LuLu,1,0,0,0,1,0,1,UG,,
M2M,1,0,0,0,1,0,1,UG,,Norwegian pop duo
Mac DeMarco,0,0,0,0,0,0,0,UG,,
Mad Season,0,0,0,0,0,0,0,UG,,
Madness,0,0,0,0,0,0,0,UG,,
Madsen,0,0,0,0,0,0,0,UG,,
Maher Zain,0,0,0,1,0,0,0,UG,,Zain is Swedish of Lebanese origin
Mando Diao,0,0,0,0,0,0,0,UG,,
Manfred Mann,0,0,0,0,0,0,0,UG,,
Manic Street Preachers,0,0,0,0,0,0,0,UG,,
Marc Anthony,0,0,0,1,0,0,0,UG,,Anthony is Puerto Rican
Marco Borsato,0,0,0,0,0,0,0,UG,,
Marianas Trench,0,0,0,0,0,0,0,UG,,
Marillion,0,0,0,0,0,0,0,UG,,
Marilyn Manson,0,0,0,0,0,0,0,UG,,
Marina and The Diamonds,1,0,0,0,1,0,1,UG,,
Mark Knopfler,0,0,0,0,0,0,0,UG,,
Mark Ronson,0,0,0,0,0,0,0,UG,,producer for Amy Winehouse and Bruno Mars
Mason Williams,0,0,0,0,0,0,0,UG,,
Mastodon,0,0,0,0,0,0,0,UG,,
Max Pezzali,0,0,0,0,0,0,0,UG,,Italian singer-songwriter
Maxime Le Forestier,0,0,0,0,0,0,0,UG,,French singer-songwriter
Mayday Parade,0,0,0,0,0,0,0,UG,,
Mazzy Star,1,0,0,0,0,0,0,UG,,"Hope Sandoval, previously Kendra Smith"
McFly,0,0,0,0,0,0,0,UG,,
Mecano,1,0,0,1,0,0,0,UG,,"Spanish pop band, Ana Torroja (vocalist)"
Megadeth,0,0,0,0,0,0,0,UG,,
Meghan Trainor,1,0,0,0,1,0,1,UG,,
Melissa Etheridge,1,0,0,0,1,0,1,UG,,
Melvins,0,0,0,0,0,0,0,UG,,
Memphis May Fire,0,0,0,0,0,0,0,UG,,
Men at Work,0,0,0,0,0,0,0,UG,,"Australian, many band members"
MercyMe,0,0,0,0,0,0,0,UG,,Christian rock band
Meredith Brooks,1,0,0,0,1,0,1,UG,,
Metro Station,0,0,0,0,0,0,0,UG,,
Mew,0,0,0,0,0,0,0,UG,,Danish alt rock band
MGMT,0,0,0,0,0,0,0,UG,,
Michael Bolton,0,0,0,0,0,0,0,UG,,
Michael Schenker Group (MSG),0,0,0,0,0,0,0,UG,,
Mick Jagger,0,0,0,0,0,0,0,UG,,
Midnight Oil,0,0,0,0,0,0,0,UG,,
Mika,0,0,0,0,0,0,0,UG,,
Mike Oldfield,0,0,0,0,0,0,0,UG,,
Miley Cyrus,1,1,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Miley_Cyrus#Personal_life,gender fluid and pansexual
Millencolin,0,0,0,0,0,0,0,UG,,
Milow,0,0,0,0,0,0,0,UG,,
Misfits,0,0,0,0,0,0,0,UG,,"American ""horror punk"" band with many past members"
Moby,0,0,0,0,0,0,0,UG,,
Modern Talking,0,0,0,0,0,0,0,UG,,German duo
Modest Mouse,1,0,0,0,0,0,0,UG,,Lisa Molinaro plays with the live group
Modjo,0,0,0,0,0,0,0,UG,,French duo
Mogwai,0,0,0,0,0,0,0,UG,,Scottish post-rock band
Molly Hatchet,0,0,0,0,0,0,0,UG,,
Monster Magnet,0,0,0,0,0,0,0,UG,,
Montrose,0,0,0,0,0,0,0,UG,,
Motion City Soundtrack,0,0,0,0,0,0,0,UG,,
Mott The Hoople,0,0,0,0,0,0,0,UG,,
Mountain,0,0,0,0,0,0,0,UG,,
Mr. Big,0,0,0,0,0,0,0,UG,,
Mr. Bungle,0,0,0,1,0,0,0,UG,,Dave Lombardo (Cuban-American)
Mumford & Sons,0,0,0,0,0,0,0,UG,,
Murderdolls,0,0,0,0,0,0,0,UG,,
Murray Head,0,0,0,0,0,0,0,UG,,
Muse,0,0,0,0,0,0,0,UG,,
Mushroomhead,0,0,0,0,0,0,0,UG,,Steve Felton only consistent member
My Bloody Valentine,1,0,0,0,0,0,0,UG,,"Bilinda Butcher, guitarist and vocalist"
My Chemical Romance,0,0,0,0,0,0,0,UG,,
Natalie Imbruglia,1,0,0,0,1,0,1,UG,,
Natasha Bedingfield,1,0,0,0,1,0,1,UG,,
Nazareth,0,0,0,0,0,0,0,UG,,
Neck Deep,0,0,0,0,0,0,0,UG,,
Neil Diamond,0,0,0,0,0,0,0,UG,,
Nena,1,0,0,0,0,0,0,UG,,"Nena of ""99 Luftballons"" fame"
Neon Trees,1,0,0,0,0,0,0,UG,,Elain Bradley
Neutral Milk Hotel,0,0,0,0,0,0,0,UG,,
New Found Glory,0,0,0,0,0,0,0,UG,,
Nick Lowe,0,0,0,0,0,0,0,UG,,
Nickelback,0,0,0,0,0,0,0,UG,,
Night Ranger,0,0,0,0,0,0,0,UG,,
Nik Kershaw,0,0,0,0,0,0,0,UG,,
Nine Days,0,0,0,0,0,0,0,UG,,
Nine Inch Nails,0,0,0,0,0,0,0,UG,,"large rotation of past members, Trent Reznor only consistent member"
Noel Gallagher's High Flying Birds,0,0,0,0,0,0,0,UG,,
NOFX,0,0,0,0,0,0,0,UG,,
Norah Jones,1,0,0,0,1,0,1,UG,,
Norman Greenbaum,0,0,0,1,0,0,0,UG,,Raised Orthodox Jewish
NSYNC,0,0,0,1,0,0,0,UG,,Kirkpatrick is of Spanish and Native American ancestry
Oasis,0,0,0,0,0,0,0,UG,,
Of Mice & Men,0,0,0,0,0,0,0,UG,,
Of Monsters and Men,1,0,0,0,1,0,1,UG,,"Extension of Hilmarsdóttir's solo project, Icelandic indie folk/pop band"
One Direction,0,0,0,1,0,0,0,UG,,Malik is British Pakistani
OneRepublic,0,0,0,0,0,0,0,UG,,
Opeth,0,0,0,0,0,0,0,UG,,Swedish progressive metal band
Opus,0,0,0,0,0,0,0,UG,,
Orgy,0,0,0,0,0,0,0,UG,,
Orianthi,1,0,0,0,1,0,1,UG,,"Austrailian solo artist, 12 Greatest female Electric Guitarists"
Our Lady Peace,0,0,0,0,0,0,0,UG,,
Outlaws,0,0,0,0,0,0,0,UG,,
Owl City,0,0,0,0,0,0,0,UG,,
Ozzy Osbourne,0,0,0,0,0,0,0,UG,,
P!nk,1,0,0,0,1,0,1,UG,,"P!nk has ""never felt the need to"" define her sexuality (The Advocate 2012)."
Paloma Faith,1,0,0,0,1,0,1,UG,,
Panic! At the Disco,0,0,0,0,0,0,0,UG,,
Papa Roach,0,0,0,0,0,0,0,UG,,
Paramore,1,0,0,0,1,0,1,UG,,Hayley Williams
Patrick Bruel,0,0,0,0,0,0,0,UG,,French singer-songwriter
Paul Gilbert,0,0,0,0,0,0,0,UG,,
Paul Young,0,0,0,0,0,0,0,UG,,
Peace,0,0,0,0,0,0,0,UG,,
Pearl Jam,0,0,0,0,0,0,0,UG,,
Peter Frampton,0,0,0,0,0,0,0,UG,,
Phish,0,0,0,0,0,0,0,UG,,
Phoenix,0,0,0,0,0,0,0,UG,,French indie pop band
Pierce the Veil,0,0,0,1,0,0,0,UG,,Fuentes and Perry are Mexican-American
Pino Daniele,0,0,0,0,0,0,0,UG,,Italian singer-songwriter
PJ Harvey,1,0,0,0,1,0,1,UG,,
Placebo,0,0,0,0,0,0,0,UG,,
Poets of the Fall,0,0,0,0,0,0,0,UG,,Finnish rock band
Pogues,1,0,0,0,0,0,0,UG,,Irish folk/punk band
Pop Evil,1,0,0,0,0,0,0,UG,,Hayley Cramer (drummer)
Porcupine Tree,0,0,0,0,0,0,0,UG,,
Priestess,0,0,0,0,0,0,0,UG,,
Primus,0,0,0,0,0,0,0,UG,,
Propagandhi,0,0,0,0,0,0,0,UG,,
Puddle of Mudd,0,0,0,0,0,0,0,UG,,
Pulp,1,0,0,0,0,0,0,UG,,Candida Doyle
Puscifer,1,0,0,0,0,0,0,UG,,"Carina Round, but band members rotate frequently."
PVRIS,1,0,0,0,1,0,1,UG,,Lynn Gunn is lead vocalist. Gunn is gay.
Queens of the Stone Age,0,0,0,0,0,0,0,UG,,Natasha Kapustin was former member.
Quiet Riot,0,0,0,0,0,0,0,UG,,
Ram Jam,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Ram_Jam,
Rancid,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Rancid_(band),
Randy Newman,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/367/000024295/,
Ratatat,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Ratatat,
Real Friends,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Real_Friends_(band),
Red Fang,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Red_Fang,
Red Hot Chili Peppers,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Red_Hot_Chili_Peppers,
Reel Big Fish,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Reel_Big_Fish,
Relient K,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Relient_K,
Renan Luce,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Renan_Luce,French
Renaud,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Renaud,French
Richard Hawley,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Richard_Hawley,English
Richard Marx,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/653/000024581/,
Richie Kotzen,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Richie_Kotzen,
Ricky Nelson,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/183/000057012/,
Ride,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Ride_(band),
Rise Against,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Rise_Against,
Rival Sons,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Rival_Sons,
Riverside,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Riverside_(band),Polish
Rob Zombie,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/185/000030095/,
Robbie Williams,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/508/000024436/,English
Robert Plant,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/472/000024400/,English
Robin Trower,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/497/000061314/,English
Ronan Keating,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/265/000109935/,Irish
Rory Gallagher,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/626/000129239/,Irish
Roxy Music,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Roxy_Music,English
Royal Blood,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Royal_Blood_(band),English
Royal Republic,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Royal_Republic,Swedish
Rufus Wainwright,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/178/000088911/,gay
Russian Circles,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Russian_Circles,
Ryan Cabrera,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/841/000108517/,
Santiano,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Santiano_(band),German
Saosin,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Saosin,
Sara Bareilles,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/345/000351289/,
Sarah Brightman,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/375/000109048/,English
Sarah Connor,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Sarah_Connor_(singer),German
Sarah McLachlan,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/844/000086586/,Canadian
Savage Garden,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Savage_Garden,"Australian, Hayes is gay"
Saves the Day,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Saves_the_Day,
Scissor Sisters,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Scissor_Sisters,Shears is gay. He and Ana matronic are co lead singers
Scorpions,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Scorpions_(band),German
Seether,0,0,0,1,0,0,0,UG,https://en.wikipedia.org/wiki/Seether,South African
Selah Sue,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Selah_Sue,Belgian
Senses Fail,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Senses_Fail,
Serj Tankian,0,0,0,1,0,0,0,UG,https://www.nndb.com/people/161/000108834/,
Shania Twain,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/092/000023023/,Canadian
Sheryl Crow,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/347/000024275/,
Shinedown,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Shinedown,
Shivaree,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Shivaree_(band),
Sia,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/596/000401390/,"Australian, bisexual"
Silbermond,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Silbermond,German
Silverchair,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Silverchair,Australian
Silverstein,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Silverstein_(band),Canadian
Silversun Pickups,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Silversun_Pickups,
Simple Plan,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Simple_Plan,Canadian
Simply Red,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Simply_Red,British
Siouxsie and the Banshees,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Siouxsie_and_the_Banshees,female member is lead singer
Sixx:A.M.,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Sixx:A.M.,
Skid Row,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Skid_Row_(American_band),
Skillet,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Skillet_(band),
Skye Sweetnam,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Skye_Sweetnam,
Slade,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Slade,
Slaughter,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Slaughter_(band),
Sleeping With Sirens,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Sleeping_with_Sirens,
Slint,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Slint,
Small Faces,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Small_Faces,English
Smokie,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Smokie_(band),English
Snow Patrol,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Snow_Patrol,Irish-Scottish
Social Distortion,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Social_Distortion,
SOiL,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Soil_(American_band),
Sonic Youth,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Sonic_Youth,
Squeeze,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Squeeze_(band),English
St. Vincent,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/St._Vincent_(musician),
Staind,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Staind,
Starsailor,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Starsailor_(band),English
State Champs,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/State_Champs,
Status Quo,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Status_Quo_(band),English
Stealers Wheel,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stealers_Wheel,Scottish
Steel Panther,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Steel_Panther,
Steelheart,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Steelheart,Matijevic is Croatian-American
Steely Dan,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Steely_Dan,
Stereophonics,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stereophonics,Welsh
Steve Morse,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Steve_Morse,
Steve Vai,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/231/000072015/,
Steven Wilson,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Steven_Wilson,English
Stevie Nicks,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/086/000023017/,
Stevie Ray Vaughan & Double Trouble,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Double_Trouble_(band),
Stick to Your Guns,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stick_to_Your_Guns_(band),
Stone Sour,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stone_Sour,
Stone Temple Pilots,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stone_Temple_Pilots,
Story of the Year,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Story_of_the_Year,
Streetlight Manifesto,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Streetlight_Manifesto,
Stryper,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Stryper,
Styx,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Styx_(band),
Sublime,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Sublime_(band),
Suede,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Suede_(band),English
Sufjan Stevens,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/897/000163408/,
Sum 41,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Sum_41,Canadian
Superbus,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/Superbus_(band),French
Supergrass,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Supergrass,English
Supertramp,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Supertramp,English
Suzanne Vega,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/638/000025563/,
Switchfoot,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Switchfoot,
T. Rex,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/T._Rex_(band),English
Take That,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Take_That,English
Taking Back Sunday,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Taking_Back_Sunday,
Tal Bachman,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Tal_Bachman,Canadian
Talk Talk,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Talk_Talk,English
Tame Impala,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Tame_Impala,Australian
Taylor Swift,1,0,0,0,1,0,1,UG,https://www.nndb.com/people/346/000159866/,
Tears for Fears,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Tears_for_Fears,English
Ted Nugent,0,0,0,0,0,0,0,UG,https://www.nndb.com/people/068/000022999/,
Television,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Television_(band),
Temple of the Dog,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Temple_of_the_Dog,
Tenacious D,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Tenacious_D,
Terror,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Terror_(band),
Tesla,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Tesla_(band),
The 1975,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_1975,English
The Alan Parsons Project,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Alan_Parsons_Project,English
The All-American Rejects,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_All-American_Rejects,
The Amity Affliction,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Amity_Affliction,Australian
The Ataris,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Ataris,
The Automatic,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Automatic,Welsh
The Bangles,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Bangles,
The Black Crowes,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Black_Crowes,
The Black Keys,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Black_Keys,
The Blues Brothers,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Blues_Brothers,
The Bravery,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Bravery,
The Breeders,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Breeders,
The Calling,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Calling,
The Cardigans,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Cardigans,"Swedish, female member is lead singer"
The Cars,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Cars,
The Chameleons,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Chameleons,English
The Charlie Daniels band,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Charlie_Daniels,
The Church,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Church_(band),Australian
The Cinematic Orchestra,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Cinematic_Orchestra,British
The Connells,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Connells,
The Contortionist,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Contortionist,
The Corrs,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Corrs,Irish
The Cranberries,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Cranberries,"Irish, female member is lead singer"
The Cult,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Cult,British
The Dandy Warhols,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Dandy_Warhols,
The Darkness,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Darkness_(band),British
The Dead Weather,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Dead_Weather,female member is lead singer
The Dear Hunter,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Dear_Hunter,
The Decemberists,1,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Decemberists,
The Divine Comedy,0,0,0,0,0,0,0,UG,,
The Donnas,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Donnas,
The Easybeats,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Easybeats,Australian
The Edgar Winter Group,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/Edgar_Winter,
The Expendables,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Expendables_(New_Zealand_band),New Zealand
The Four Seasons,0,0,0,0,0,0,0,UG,,Primarily white-male members across various lineups
The Fratellis,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Fratellis,Scottish
The Fray,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Fray,
The Front Bottoms,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Front_Bottoms,
The Gaslight Anthem,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Gaslight_Anthem,
The Ghost Inside,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Ghost_Inside_(band),
The Guess Who,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Guess_Who,Canadian
The Hooters,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Hooters,
The Human League,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Human_League,
The Kelly Family,1,0,0,0,1,0,1,UG,https://en.wikipedia.org/wiki/The_Kelly_Family,German
The Killers,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Killers,
The Knack,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Knack,
The La's,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_La%27s,English
The Last Shadow Puppets,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Last_Shadow_Puppets,English
The Libertines,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Libertines,English
The Lovin' Spoonful,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Lovin'_Spoonful,
The Maine,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_Maine_(band),
The McCoys,0,0,0,0,0,0,0,UG,https://en.wikipedia.org/wiki/The_McCoys,
The Monkees,0,0,0,0,0,0,0,UG,,
The Moody Blues,0,0,0,0,0,0,0,UG,,
The Neighbourhood,0,0,0,0,0,0,0,UG,,
The Offspring,0,0,0,0,0,0,0,UG,,
The Only Ones,0,0,0,0,0,0,0,UG,,
The Orwells,0,0,0,0,0,0,0,UG,https://www.bbc.com/news/newsbeat-45354396,Accused of sexual abuse.
The Outfield,0,0,0,0,0,0,0,UG,,
The Pretenders,1,0,0,0,1,0,1,UG,,Chrissie Hynde is founder and main songwriter
The Pretty Reckless,1,0,0,0,1,0,1,UG,,Taylor Momsen is founder and lead vocalist
The Proclaimers,0,0,0,0,0,0,0,UG,,
The Raconteurs,0,0,0,0,0,0,0,UG,,
The Rasmus,0,0,0,0,0,0,0,UG,,Finnish band
The Red Jumpsuit Apparatus,0,0,0,0,0,0,0,UG,,unclear of the ethnicity of all members
The Replacements,0,0,0,0,0,0,0,UG,,
The Runaways,1,0,0,0,1,0,1,UG,,founded by Sandy West and Joan Jett
The Script,0,0,0,0,0,0,0,UG,,Irish rock band
The Seekers,1,0,0,0,0,0,0,UG,,Judith Durham on vocals and piano
The Shadows,0,0,0,0,0,0,0,UG,,instrumental group from the UK
The Smashing Pumpkins,0,0,0,0,0,0,0,UG,,Melissa Auf der Maur was briefly a member
The Smiths,0,0,0,0,0,0,0,UG,,
The Sonics,0,0,0,0,0,0,0,UG,,
The Spencer Davis Group,0,0,0,0,0,0,0,UG,,
The Stone Roses,0,0,0,0,0,0,0,UG,,
The Stooges,0,0,0,0,0,0,0,UG,,
The Story So Far,0,0,0,0,0,0,0,UG,,
The Stranglers,0,0,0,0,0,0,0,UG,,
The Strokes,0,0,0,1,0,0,0,UG,,Moretti is Brazilian.
The Style Council,0,0,0,0,0,0,0,UG,,
The Surfaris,0,0,0,0,0,0,0,UG,,
The Sword,0,0,0,0,0,0,0,UG,,
The Tokens,0,0,0,0,0,0,0,UG,,
The Tragically Hip,0,0,0,0,0,0,0,UG,,
The Troggs,0,0,0,0,0,0,0,UG,,
The Vaccines,0,0,0,0,0,0,0,UG,,Árnason is Icelandic
The Vamps,0,0,0,0,0,0,0,UG,,
The Vapors,0,0,0,0,0,0,0,UG,,
The Veronicas,1,0,0,0,1,0,1,UG,,
The White Stripes,1,0,0,0,1,0,1,UG,,
